repo,commit,commit_url,author_date,author,subject,hit_aspects,files_changed,insertions,deletions,branch
astral-sh/uv,2b3890f2b4324b7df0faada12d1ec4f7b492f52a,https://github.com/astral-sh/uv/commit/2b3890f2b4324b7df0faada12d1ec4f7b492f52a,2024-09-10,konsti,Extract METADATA reading into a crate (#7231),,17,253,184,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,a959772074fbdf45eb00c8f6dfd7297e7377eaf0,https://github.com/astral-sh/uv/commit/a959772074fbdf45eb00c8f6dfd7297e7377eaf0,2024-08-23,samypr100,feat: use multi-runner on docker publish (#6556),,2,78,11,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,e4ec6e40256c97802022a2cedbe6d73a0e443717,https://github.com/astral-sh/uv/commit/e4ec6e40256c97802022a2cedbe6d73a0e443717,2024-08-07,Charlie Marsh,Avoid panic when re-locking with precise commit (#5863),,9,445,43,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,9346946c7f4edac72aaf5a0dc255a5431cfe7f39,https://github.com/astral-sh/uv/commit/9346946c7f4edac72aaf5a0dc255a5431cfe7f39,2024-08-06,Charlie Marsh,Allow downloading wheels for metadata with `--no-binary` (#5707),,6,48,19,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,4b4128446da9ade3368e103dc6cd2a28fa324cf8,https://github.com/astral-sh/uv/commit/4b4128446da9ade3368e103dc6cd2a28fa324cf8,2024-07-28,Krishnan Chandra,Support xz compressed packages (#5513),,3,57,3,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,c8ac8ee57aa51d544d00af42d8ea96a282116532,https://github.com/astral-sh/uv/commit/c8ac8ee57aa51d544d00af42d8ea96a282116532,2024-07-23,Ibraheem Ahmed,Allow conflicting prerelease strategies when forking (#5150),,9,450,133,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,dab7fc7e9f0710f7e4388d46fbafafbac68016a8,https://github.com/astral-sh/uv/commit/dab7fc7e9f0710f7e4388d46fbafafbac68016a8,2024-07-15,Zanie Blue,Retry on permission errors when persisting extracted source distributions to the cache (#5076),,1,1,1,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,363f3f7862681516f032703de81944986d4e5784,https://github.com/astral-sh/uv/commit/363f3f7862681516f032703de81944986d4e5784,2024-06-28,Zanie Blue,Replace all uses of `fs_err::tokio::rename` with `uv_fs::rename_with_retry` (#4606),,2,4,4,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,125a4b220e900f39d9e8312bf21058f914a6a600,https://github.com/astral-sh/uv/commit/125a4b220e900f39d9e8312bf21058f914a6a600,2024-06-10,Charlie Marsh,Improve static metadata extraction for Poetry projects (#4182),,4,166,14,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,45df889fe44b656197154d3d94cffec776d0c8d4,https://github.com/astral-sh/uv/commit/45df889fe44b656197154d3d94cffec776d0c8d4,2024-06-10,Zanie Blue,Implement `Toolchain::find_or_fetch` and use in `uv venv --preview` (#4138),,9,219,87,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,a4c73fd07ee4eb6e99ba333894ef53db45a53e29,https://github.com/astral-sh/uv/commit/a4c73fd07ee4eb6e99ba333894ef53db45a53e29,2024-06-03,Charlie Marsh,Extract index arguments into their own Clap group (#3985),,2,78,291,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,9bb06796180bbabcc0cebc463814e21374069280,https://github.com/astral-sh/uv/commit/9bb06796180bbabcc0cebc463814e21374069280,2024-05-31,konsti,Fix nightly cfg checker warnings (#3932),,2,2,1,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,f865406ab4ceef640e2832cc3868ead7945ba4fa,https://github.com/astral-sh/uv/commit/f865406ab4ceef640e2832cc3868ead7945ba4fa,2024-05-24,Andrew Gallant,uv-resolver: implement merging of forked resolutions,,3,330,233,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,e398444f2f8ab9ac5dfa97490918f47ec8d36e95,https://github.com/astral-sh/uv/commit/e398444f2f8ab9ac5dfa97490918f47ec8d36e95,2024-05-22,Charlie Marsh,Track editable requirements in lockfile (#3725),,4,80,7,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,f3965fef5ea675a5b709a397d06ff37c271deebd,https://github.com/astral-sh/uv/commit/f3965fef5ea675a5b709a397d06ff37c271deebd,2024-05-20,Charlie Marsh,Use filename trait for `WheelWire` conversion (#3651),,4,19,15,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,4a42730cae1be5fd03c923433710c2d0db7a5e03,https://github.com/astral-sh/uv/commit/4a42730cae1be5fd03c923433710c2d0db7a5e03,2024-05-14,Charlie Marsh,Add hashes and versions to all distributions (#3589),,3,201,132,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,c666e43b906a75b3e93aedcbddfa9f9eafa2993e,https://github.com/astral-sh/uv/commit/c666e43b906a75b3e93aedcbddfa9f9eafa2993e,2024-05-13,Charlie Marsh,Move dry-run method to the top-level (#3567),,1,129,129,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,44e39bdca307b7d6901ccf3e09dc7f11b16c8c0e,https://github.com/astral-sh/uv/commit/44e39bdca307b7d6901ccf3e09dc7f11b16c8c0e,2024-04-10,Zanie Blue,Replace Python bootstrapping script with Rust implementation (#2842),,31,7992,3525,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,c4472ebbb969d24cb804e2929ba87ff4ac938cda,https://github.com/astral-sh/uv/commit/c4472ebbb969d24cb804e2929ba87ff4ac938cda,2024-04-10,Charlie Marsh,Enforce and backtrack on invalid versions in source metadata (#2954),,6,105,32,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,06e96a8f582583e892323e87749c81649f693b1f,https://github.com/astral-sh/uv/commit/06e96a8f582583e892323e87749c81649f693b1f,2024-04-08,Charlie Marsh,DRY up source distribution fetching between wheel and metadata routes (#2921),,1,82,106,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,dd3009ad84fb8a1cc1f002218ad332595a1123d6,https://github.com/astral-sh/uv/commit/dd3009ad84fb8a1cc1f002218ad332595a1123d6,2024-04-03,Charlie Marsh,Respect Git tags and branches that look like short commits (#2795),,3,161,217,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,ffd4b6fcac1e05c8bd9012e19878cfc705a02d36,https://github.com/astral-sh/uv/commit/ffd4b6fcac1e05c8bd9012e19878cfc705a02d36,2024-04-02,Charlie Marsh,Remove unused `download_and_extract_archive` method (#2793),,2,3,90,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,71428f7d74b52c63dd6b5e4994e4f8a880974401,https://github.com/astral-sh/uv/commit/71428f7d74b52c63dd6b5e4994e4f8a880974401,2024-03-25,Charlie Marsh,Use PEP 517 to extract non-static `pyproject.toml` metadata (#2633),,11,594,96,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,90a1f89ac41c2c10fc0bdc98ff99c70f6c48ab41,https://github.com/astral-sh/uv/commit/90a1f89ac41c2c10fc0bdc98ff99c70f6c48ab41,2024-03-22,Charlie Marsh,Extract local versions from direct URL requirements (#2624),,1,94,20,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,e5b0cf7f8946bd921d78c20284e65643b9ea3656,https://github.com/astral-sh/uv/commit/e5b0cf7f8946bd921d78c20284e65643b9ea3656,2024-03-20,Charlie Marsh,Add support for unnamed local directory requirements (#2571),,12,284,3,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,f1aec3e779d5d5c7c78c5bc58b7293e2e543cbd1,https://github.com/astral-sh/uv/commit/f1aec3e779d5d5c7c78c5bc58b7293e2e543cbd1,2024-03-13,Charlie Marsh,Add in-URL credentials to store prior to creating requests (#2446),,9,53,22,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,26f6919465872c92737233fc3fcb321ee3364adc,https://github.com/astral-sh/uv/commit/26f6919465872c92737233fc3fcb321ee3364adc,2024-03-07,Charlie Marsh,Move source distribution unpacking out of `build` (#2294),,7,107,47,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,757f8e2f6031176d4352c7c4b9d7bc5f1fcc756b,https://github.com/astral-sh/uv/commit/757f8e2f6031176d4352c7c4b9d7bc5f1fcc756b,2024-02-25,samypr100,feat: improved msg for network timeouts (#1961),,2,40,13,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,a1f50418fd474bd5d221e840bac53139b76d0a6c,https://github.com/astral-sh/uv/commit/a1f50418fd474bd5d221e840bac53139b76d0a6c,2024-02-23,Charlie Marsh,Avoid erroring for source distributions with symlinks in archive (#1944),,4,78,12,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,8bcb998af1d95d0358a4d5d7c49de479b927e712,https://github.com/astral-sh/uv/commit/8bcb998af1d95d0358a4d5d7c49de479b927e712,2024-02-20,Andrew Gallant,uv-extract: add regression test for a bunk zip file,,1,36,,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,d6aaf7be3098ec381105c0e0db0391fd97db483d,https://github.com/astral-sh/uv/commit/d6aaf7be3098ec381105c0e0db0391fd97db483d,2024-02-20,Andrew Gallant,uv-extract: call `target.as_ref()` once,,1,3,2,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,36edaeecf23de40ec168ecab999d8d8bd03f7596,https://github.com/astral-sh/uv/commit/36edaeecf23de40ec168ecab999d8d8bd03f7596,2024-02-20,Di-Is,Control pip timeout duration via environment variable (#1694),,3,18,2,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,0d005a2a71a18dbec7d53569e503e9e6e4b8130f,https://github.com/astral-sh/uv/commit/0d005a2a71a18dbec7d53569e503e9e6e4b8130f,2024-02-16,Charlie Marsh,Decode HTML escapes when extracting SHA (#1440),,1,55,1,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,f9a9f53476ad19aaea343eb2340547312c14b537,https://github.com/astral-sh/uv/commit/f9a9f53476ad19aaea343eb2340547312c14b537,2024-02-16,Robin Krahl,Improve error message for invalid sdist archives (#1389),,3,6,4,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,d6795da0ea05543039d6ede51fed53500b48e9f2,https://github.com/astral-sh/uv/commit/d6795da0ea05543039d6ede51fed53500b48e9f2,2024-01-27,Charlie Marsh,Set permissions after streaming unzip (#1151),,6,81,7,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,1a62ca0c6223aa2c7ecaa7ae0fba878741c7dd3a,https://github.com/astral-sh/uv/commit/1a62ca0c6223aa2c7ecaa7ae0fba878741c7dd3a,2023-12-14,Charlie Marsh,Move source dist extraction into extract crate (#649),,2,29,20,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,db7e2dedbbc548ab5847f48bad1345559625d97e,https://github.com/astral-sh/uv/commit/db7e2dedbbc548ab5847f48bad1345559625d97e,2023-12-13,Charlie Marsh,Move archive extraction into its own crate (#647),,14,174,134,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,2539f00952b0554d9865c014aaa8608b1b2a3b44,https://github.com/astral-sh/uv/commit/2539f00952b0554d9865c014aaa8608b1b2a3b44,2023-11-29,konsti,Better tracing span (#513),,5,46,16,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,b2439b24a19afe882a8e9fbce68c374f5dcc3c0d,https://github.com/astral-sh/uv/commit/b2439b24a19afe882a8e9fbce68c374f5dcc3c0d,2023-11-06,konsti,Fetch wheel metadata by async range requests on the remote wheel (#301),,15,556,66,origin/renovate/swatinem-rust-cache-2.x
astral-sh/uv,fa2fd145875b50838134822d8e6b5f99778d59aa,https://github.com/astral-sh/uv/commit/fa2fd145875b50838134822d8e6b5f99778d59aa,2023-10-16,konsti,Add basic sdist builder (#104),,10,688,33,origin/renovate/swatinem-rust-cache-2.x
sharkdp/bat,414403b062ac644ee2b569870f66de49999f9dd3,https://github.com/sharkdp/bat/commit/414403b062ac644ee2b569870f66de49999f9dd3,2023-04-16,Ethan P,Add EscapeSequenceOffsetsIterator,,1,475,1,origin/docker_syntax_fix
sharkdp/bat,87e87a349a9ceac957d507b90f9c06f05757f4b6,https://github.com/sharkdp/bat/commit/87e87a349a9ceac957d507b90f9c06f05757f4b6,2023-03-25,David Peter,Extract crate metadata with cargo,,1,48,37,origin/docker_syntax_fix
sharkdp/bat,ea2faf45e4fc772d54d420bd886bc8d046a48acf,https://github.com/sharkdp/bat/commit/ea2faf45e4fc772d54d420bd886bc8d046a48acf,2021-11-22,David Peter,Simplify cargo-target-dir extraction,,1,9,9,origin/docker_syntax_fix
sharkdp/bat,b69ab219d7ab1296348c54cce5e494d00d9ae8e6,https://github.com/sharkdp/bat/commit/b69ab219d7ab1296348c54cce5e494d00d9ae8e6,2021-09-25,Martin Nordholts,HighlightingAssets: Extract get_syntax_for_path() method,,1,26,16,origin/docker_syntax_fix
sharkdp/bat,dc8225f6828e30a7acad09b0a9f9b3f1c30fc533,https://github.com/sharkdp/bat/commit/dc8225f6828e30a7acad09b0a9f9b3f1c30fc533,2021-09-26,Martin Nordholts,src/assets.rs: Extract helper method OpenedInput::path(),,2,17,13,origin/docker_syntax_fix
sharkdp/bat,e84b702309471e31621cf0bc06f8754511a5cbbc,https://github.com/sharkdp/bat/commit/e84b702309471e31621cf0bc06f8754511a5cbbc,2021-09-15,Martin Nordholts,Extract some private submodules from 'bat::assets' (#1850),,7,166,126,origin/docker_syntax_fix
sharkdp/bat,faa27ed6e32af215e56775416f918168b0d5971c,https://github.com/sharkdp/bat/commit/faa27ed6e32af215e56775416f918168b0d5971c,2021-01-10,sharkdp,CICD: simply use 'sed' to extract crate information,,1,4,10,origin/docker_syntax_fix
sharkdp/bat,2cfeebab90eb88c8229967c5e6d43ec1576651d3,https://github.com/sharkdp/bat/commit/2cfeebab90eb88c8229967c5e6d43ec1576651d3,2021-01-10,sharkdp,CICD: Use 'cargo get' to extract crate metadata,,1,12,5,origin/docker_syntax_fix
sharkdp/bat,83d408bab3ea93314d4b0d7e3a496c8601d3fec7,https://github.com/sharkdp/bat/commit/83d408bab3ea93314d4b0d7e3a496c8601d3fec7,2020-04-19,Kyle Criddle,Extract common syntax functionality to helper fns,,1,23,24,origin/docker_syntax_fix
sharkdp/bat,25083232640dfe06334c929cb16333a9bd873195,https://github.com/sharkdp/bat/commit/25083232640dfe06334c929cb16333a9bd873195,2018-08-19,sharkdp,Extract grid and line-number color from theme,,3,28,19,origin/docker_syntax_fix
sharkdp/bat,b21fb6bca8604b096bcc19134cce939dfdd7acd3,https://github.com/sharkdp/bat/commit/b21fb6bca8604b096bcc19134cce939dfdd7acd3,2018-05-21,Ezinwa Okpoechi,Extract features to separate module,,2,133,117,origin/docker_syntax_fix
sharkdp/bat,247dfbee83098f8542b1a5e130d31bcf3a972e79,https://github.com/sharkdp/bat/commit/247dfbee83098f8542b1a5e130d31bcf3a972e79,2018-05-18,Ezinwa Okpoechi,Extract syntax finding to assets module,,2,37,30,origin/docker_syntax_fix
BurntSushi/ripgrep,9d738ad0c009e6632d75fa3d36051e5ae7f7cce6,https://github.com/BurntSushi/ripgrep/commit/9d738ad0c009e6632d75fa3d36051e5ae7f7cce6,2024-09-08,Andrew Gallant,regex: fix inner literal extraction that resulted in false negatives,,2,23,28,origin/master
BurntSushi/ripgrep,e0a85678e112759f56f9e07d04a29f2eed6eb348,https://github.com/BurntSushi/ripgrep/commit/e0a85678e112759f56f9e07d04a29f2eed6eb348,2023-12-11,Jan Verbeek,complete/fish: improve shell completions for fish,,8,131,52,origin/master
BurntSushi/ripgrep,5011f6e9f1da44ffd923d612e75e70411d63a0ea,https://github.com/BurntSushi/ripgrep/commit/5011f6e9f1da44ffd923d612e75e70411d63a0ea,2023-10-09,Andrew Gallant,changelog: add perf bug fix for \b,,1,2,,origin/master
BurntSushi/ripgrep,a4387ed491b5f85b6817310c3fa0f3d20960fdcc,https://github.com/BurntSushi/ripgrep/commit/a4387ed491b5f85b6817310c3fa0f3d20960fdcc,2023-09-18,Andrew Gallant,deps: bump to aho-corasick 1.1.0,,1,2,2,origin/master
BurntSushi/ripgrep,341a19e0d05bc6f0cabeb2dc756b37cfc047f8f0,https://github.com/BurntSushi/ripgrep/commit/341a19e0d05bc6f0cabeb2dc756b37cfc047f8f0,2023-07-31,Andrew Gallant,regex: fix fast path for -w/--word-regexp flag (#2576),,3,31,2,origin/master
BurntSushi/ripgrep,3ac4541e9fb83ba4fc67dbbd26082d0523e87743,https://github.com/BurntSushi/ripgrep/commit/3ac4541e9fb83ba4fc67dbbd26082d0523e87743,2023-07-05,Andrew Gallant,regex: remove old inner literal extractor,,1,,466,origin/master
BurntSushi/ripgrep,ca740d9ace9065103036c101ca973b79e59ae85a,https://github.com/BurntSushi/ripgrep/commit/ca740d9ace9065103036c101ca973b79e59ae85a,2023-06-21,Andrew Gallant,regex: add new inner literal extractor,,2,958,19,origin/master
BurntSushi/ripgrep,8ac66a9e0461b0c50a5f69508f0740d893426d3d,https://github.com/BurntSushi/ripgrep/commit/8ac66a9e0461b0c50a5f69508f0740d893426d3d,2023-06-20,Andrew Gallant,regex: refactor matcher construction,,4,111,76,origin/master
BurntSushi/ripgrep,0ea65efd6d7a98b721fcf5f62a6e549204ee01b2,https://github.com/BurntSushi/ripgrep/commit/0ea65efd6d7a98b721fcf5f62a6e549204ee01b2,2020-03-22,Andrew Gallant,regex: special case literal extraction,,1,3,,origin/master
BurntSushi/ripgrep,6a0e0147e03a0322fc8e7e959e787f7a635df906,https://github.com/BurntSushi/ripgrep/commit/6a0e0147e03a0322fc8e7e959e787f7a635df906,2020-02-16,Andrew Gallant,grep-regex: improve literal detection with -w,,3,60,2,origin/master
BurntSushi/ripgrep,ad97e9c93fc0687ba7a96680ddc749c1da664446,https://github.com/BurntSushi/ripgrep/commit/ad97e9c93fc0687ba7a96680ddc749c1da664446,2020-02-16,Andrew Gallant,grep-regex: improve inner literal detection,,2,4,1,origin/master
BurntSushi/ripgrep,96ee4482cde73eccf02db8d857c8cd2306e5a6fa,https://github.com/BurntSushi/ripgrep/commit/96ee4482cde73eccf02db8d857c8cd2306e5a6fa,2018-02-10,Andrew Gallant,globset: remove use of unsafe,,3,54,60,origin/master
BurntSushi/ripgrep,8cb5833ef9fd6c4c351d10a3e950339fa89adf49,https://github.com/BurntSushi/ripgrep/commit/8cb5833ef9fd6c4c351d10a3e950339fa89adf49,2018-02-05,Andrew Gallant,argv: update clap to 2.29.4,,5,57,17,origin/master
BurntSushi/ripgrep,0473df1ef5721143941fb7f883e22b17292b35bb,https://github.com/BurntSushi/ripgrep/commit/0473df1ef5721143941fb7f883e22b17292b35bb,2016-11-28,Andrew Gallant,Disable Unicode mode for literal regex.,,3,12,4,origin/master
BurntSushi/ripgrep,0222e024fef6c52fc1cd01b6c7ec01ab38031bce,https://github.com/BurntSushi/ripgrep/commit/0222e024fef6c52fc1cd01b6c7ec01ab38031bce,2016-11-06,Andrew Gallant,Fixes a bug with --smart-case.,,3,51,20,origin/master
BurntSushi/ripgrep,6a8051b258408343c4cf164acdc4cc2cd7928129,https://github.com/BurntSushi/ripgrep/commit/6a8051b258408343c4cf164acdc4cc2cd7928129,2016-09-25,Andrew Gallant,Don't union inner literals of repetitions.,,2,15,5,origin/master
meilisearch/meilisearch,1b74709b911805426d6000d42c8d09f7daa833c8,https://github.com/meilisearch/meilisearch/commit/1b74709b911805426d6000d42c8d09f7daa833c8,2025-11-06,Kerollmops,Extract more logic into dedicated functions,,1,38,31,origin/post-update-edit-by-function
meilisearch/meilisearch,32b997d817790394754c5860cb2b0419d710ce70,https://github.com/meilisearch/meilisearch/commit/32b997d817790394754c5860cb2b0419d710ce70,2025-11-06,Kerollmops,Extracts the streaming closure into an async function,,1,215,195,origin/post-update-edit-by-function
meilisearch/meilisearch,2f252581916aeb42038f00133895340b16f9007a,https://github.com/meilisearch/meilisearch/commit/2f252581916aeb42038f00133895340b16f9007a,2025-11-03,Louis Dureuil,Extract crate::settings::hide_secret as a public function,,1,16,15,origin/post-update-edit-by-function
meilisearch/meilisearch,22d529523a344ea3ed2345886249013e36df8f6a,https://github.com/meilisearch/meilisearch/commit/22d529523a344ea3ed2345886249013e36df8f6a,2025-10-14,ManyTheFish,refactor: extract query metadata building logic into separate function,,1,79,57,origin/post-update-edit-by-function
meilisearch/meilisearch,b93b803a2ed5283bd2b019d2baf71d2230e54d50,https://github.com/meilisearch/meilisearch/commit/b93b803a2ed5283bd2b019d2baf71d2230e54d50,2025-10-01,ManyTheFish,"WIP: Add metadata field with queryUid, indexUid, primaryKey, and remote",,2,66,9,origin/post-update-edit-by-function
meilisearch/meilisearch,6ee0537db87162096b2519ae7d5199bf40ed74af,https://github.com/meilisearch/meilisearch/commit/6ee0537db87162096b2519ae7d5199bf40ed74af,2025-07-15,Tamo,add an extractor for cellulite in the new pipeline,,6,558,3,origin/post-update-edit-by-function
meilisearch/meilisearch,446fce6c1679df3a94112804fe0b79285d1f53bd,https://github.com/meilisearch/meilisearch/commit/446fce6c1679df3a94112804fe0b79285d1f53bd,2025-07-31,Mubelotix,Extract logic from route,,1,18,7,origin/post-update-edit-by-function
meilisearch/meilisearch,a3af9fe0578903895c6c210e66760d0ab48205a9,https://github.com/meilisearch/meilisearch/commit/a3af9fe0578903895c6c210e66760d0ab48205a9,2025-07-03,Louis Dureuil,new extractor bugfixes:,,1,6,18,origin/post-update-edit-by-function
meilisearch/meilisearch,90e6b6416f301c95536b040bb0f9ae302b08a13a,https://github.com/meilisearch/meilisearch/commit/90e6b6416f301c95536b040bb0f9ae302b08a13a,2025-07-03,Louis Dureuil,new extractor bugfixes:,,1,6,18,origin/post-update-edit-by-function
